timestamp,level,cpu_max_pct,cpu_avg_pct,mem_used_pct,mem_avail_mb,disk_read_mb,disk_write_mb,net_sent_mb,net_recv_mb,top_pid,top_proc_name,top_proc_cpu,status,is_anomaly,anomaly_type,line_no
2026-05-23 00:44:06,INFO,73.3,37.5,85.3,1208.0,6941303.28,3517241.22,4611.64,6966.08,76329,Python,26.0,NORMAL,0,none,445
2026-05-23 00:44:06,INFO,85.7,45.3,85.4,1199.0,6941306.54,3517241.95,4611.64,6966.08,76329,Python,26.5,NORMAL,0,none,447
2026-05-23 00:44:06,INFO,78.6,40.16,85.4,1199.0,6941307.0,3517242.08,4611.64,6966.08,76329,Python,25.8,NORMAL,0,none,448
2026-05-23 00:44:07,INFO,76.9,37.76,85.4,1199.0,6941319.79,3517242.72,4611.64,6966.08,76329,Python,26.7,NORMAL,0,none,450
2026-05-23 00:44:07,INFO,78.6,44.39,85.4,1199.0,6941321.99,3517243.04,4611.64,6966.08,76329,Python,24.6,NORMAL,0,none,451
2026-05-23 00:44:07,INFO,73.3,41.5,85.4,1199.0,6941326.3,3517243.45,4611.64,6966.08,76329,Python,26.1,NORMAL,0,none,452
2026-05-23 00:44:07,INFO,64.3,32.56,85.4,1199.0,6941327.32,3517243.8,4611.64,6966.08,76329,Python,24.9,NORMAL,0,none,453
2026-05-23 00:44:07,INFO,61.5,31.04,85.2,1214.5,6941333.45,3517244.21,4611.64,6966.08,76329,Python,23.5,NORMAL,0,none,456
2026-05-23 00:44:08,INFO,69.2,30.49,85.2,1213.8,6941335.01,3517244.81,4611.64,6966.08,76329,Python,23.1,NORMAL,0,none,457
2026-05-23 00:44:08,INFO,91.7,47.3,85.2,1212.7,6941335.12,3517245.02,4611.64,6966.08,76329,Python,23.9,NORMAL,0,none,458
2026-05-23 00:44:08,INFO,84.6,43.27,85.2,1212.7,6941335.32,3517245.02,4611.64,6966.08,76329,Python,24.9,NORMAL,0,none,459
2026-05-23 00:44:08,INFO,85.7,46.42,85.2,1212.7,6941336.24,3517245.02,4611.64,6966.08,76329,Python,24.8,NORMAL,0,none,460
2026-05-23 00:44:08,INFO,92.9,51.66,85.2,1212.7,6941337.24,3517245.71,4611.65,6966.08,76329,Python,25.0,NORMAL,0,none,461
2026-05-23 00:44:09,INFO,100.0,56.45,85.3,1206.6,6941338.65,3517246.41,4611.65,6966.08,76329,Python,25.1,NORMAL,0,none,464
2026-05-23 00:44:09,INFO,85.7,44.67,85.3,1206.6,6941339.96,3517246.96,4611.65,6966.08,76329,Python,26.6,NORMAL,0,none,465
2026-05-23 00:44:09,INFO,100.0,51.0,85.3,1206.6,6941340.07,3517246.96,4611.65,6966.08,76329,Python,24.7,NORMAL,0,none,466
2026-05-23 00:44:09,INFO,92.9,50.02,85.3,1206.6,6941342.07,3517246.96,4611.65,6966.08,76329,Python,25.3,NORMAL,0,none,467
2026-05-23 00:44:09,INFO,76.9,35.51,85.3,1206.6,6941343.68,3517247.78,4611.65,6966.08,76329,Python,25.2,NORMAL,0,none,468
2026-05-23 00:44:09,INFO,100.0,52.79,85.3,1206.6,6941344.41,3517248.3,4611.65,6966.08,76329,Python,24.0,NORMAL,0,none,469
2026-05-23 00:44:09,INFO,78.6,35.5,85.1,1224.1,6941344.77,3517248.3,4611.65,6966.08,76329,Python,24.3,NORMAL,0,none,470
